user_a,user_b,story_id_jaccard,headline_jaccard,shared_story_ids,shared_headlines
U195252,U266415,0.0,0.0,0,0
U195252,U270797,0.0,0.0,0,0
U195252,U272231,0.0,0.0,0,0
U195252,U275782,0.0,0.0,0,0
U195252,U278494,0.0,0.0,0,0
U195252,U278756,0.0,0.0,0,0
U195252,U280655,0.0,0.0,0,0
U195252,U281349,0.0,0.0,0,0
U195252,U281977,0.0,0.0,0,0
U195252,U282896,0.0,0.0,0,0
U195252,U283936,0.0,0.0,0,0
U195252,U284066,0.0,0.0,0,0
U195252,U28833,0.0,0.0,0,0
U195252,U289268,0.0,0.0,0,0
U195252,U290068,0.0,0.0,0,0
U195252,U291605,0.0,0.0,0,0
U195252,U293394,0.0,0.0,0,0
U195252,U297013,0.0,0.0,0,0
U195252,U298217,0.0,0.0,0,0
U195252,U299720,0.0,0.0,0,0
U195252,U300607,0.0,0.0,0,0
U195252,U302408,0.0,0.0,0,0
U195252,U302669,0.8181818181818182,0.8181818181818182,9,9
U195252,U30311,0.0,0.0,0,0
U195252,U307774,0.0,0.0,0,0
U195252,U311395,0.0,0.0,0,0
U195252,U312574,0.0,0.0,0,0
U195252,U312854,0.0,0.0,0,0
U195252,U31305,0.0,0.0,0,0
U195252,U316820,0.0,0.0,0,0
U195252,U317669,0.0,0.0,0,0
U195252,U318042,1.0,1.0,10,10
U195252,U318219,0.0,0.0,0,0
U195252,U323356,0.0,0.0,0,0
U195252,U32363,0.0,0.0,0,0
U195252,U324233,0.0,0.0,0,0
U195252,U325505,0.0,0.0,0,0
U195252,U326696,0.0,0.0,0,0
U195252,U327210,0.0,0.0,0,0
U195252,U328662,0.0,0.0,0,0
U195252,U329835,0.0,0.0,0,0
U195252,U329958,0.0,0.0,0,0
U195252,U332236,0.0,0.0,0,0
U195252,U332909,0.0,0.0,0,0
U195252,U337523,0.0,0.0,0,0
U195252,U338386,0.0,0.0,0,0
U195252,U341497,0.0,0.0,0,0
U195252,U342487,0.0,0.0,0,0
U195252,U345094,0.0,0.0,0,0
U195252,U345391,0.0,0.0,0,0
U195252,U346896,0.0,0.0,0,0
U195252,U355178,0.0,0.0,0,0
U195252,U356204,0.0,0.0,0,0
U195252,U356567,0.0,0.0,0,0
U195252,U357766,0.0,0.0,0,0
U195252,U363636,0.0,0.0,0,0
U195252,U366089,0.0,0.0,0,0
U195252,U366515,0.0,0.0,0,0
U195252,U371843,0.0,0.0,0,0
U195252,U372432,0.0,0.0,0,0
U195252,U377553,0.0,0.0,0,0
U195252,U382114,0.0,0.0,0,0
U195252,U38305,0.0,0.0,0,0
U195252,U384197,0.0,0.0,0,0
U195252,U386147,0.0,0.0,0,0
U195252,U386983,0.0,0.0,0,0
U195252,U390843,0.0,0.0,0,0
U195252,U394178,0.8181818181818182,0.8181818181818182,9,9
U195252,U396941,0.42857142857142855,0.42857142857142855,6,6
U195252,U397814,0.0,0.0,0,0
U195252,U399612,0.0,0.0,0,0
U195252,U40019,0.0,0.0,0,0
U195252,U401309,0.0,0.0,0,0
U195252,U401865,0.0,0.0,0,0
U195252,U402562,0.0,0.0,0,0
U195252,U402651,0.0,0.0,0,0
U195252,U405225,0.0,0.0,0,0
U195252,U412748,0.0,0.0,0,0
U195252,U41342,0.0,0.0,0,0
U195252,U416604,0.0,0.0,0,0
U195252,U418303,0.0,0.0,0,0
U195252,U423916,0.0,0.0,0,0
U195252,U42848,0.0,0.0,0,0
U195252,U430109,0.0,0.0,0,0
U195252,U430589,0.0,0.0,0,0
U195252,U43093,0.0,0.0,0,0
U195252,U432226,0.0,0.0,0,0
U195252,U433053,0.0,0.0,0,0
U195252,U433914,0.0,0.0,0,0
U195252,U435861,0.0,0.0,0,0
U195252,U436561,0.0,0.0,0,0
U195252,U437421,0.0,0.0,0,0
U195252,U438409,0.0,0.0,0,0
U195252,U443217,0.0,0.0,0,0
U195252,U443765,0.0,0.0,0,0
U195252,U44395,0.0,0.0,0,0
U195252,U445375,0.0,0.0,0,0
U195252,U447125,1.0,1.0,10,10
U195252,U448364,0.0,0.0,0,0
U195252,U4484,0.0,0.0,0,0
U195252,U450888,0.0,0.0,0,0
U195252,U451612,0.0,0.0,0,0
U195252,U453126,0.0,0.0,0,0
U195252,U455237,0.0,0.0,0,0
U195252,U456121,0.0,0.0,0,0
U195252,U457438,0.0,0.0,0,0
U195252,U458896,0.0,0.0,0,0
U195252,U459645,0.0,0.0,0,0
U195252,U461328,0.0,0.0,0,0
U195252,U462260,1.0,1.0,10,10
U195252,U462352,0.5384615384615384,0.5384615384615384,7,7
U195252,U464109,0.0,0.0,0,0
U195252,U468146,0.0,0.0,0,0
U195252,U471231,0.0,0.0,0,0
U195252,U471686,0.0,0.0,0,0
U195252,U472300,0.0,0.0,0,0
U195252,U473624,0.0,0.0,0,0
U195252,U474392,0.0,0.0,0,0
U195252,U475463,0.0,0.0,0,0
U195252,U479917,0.0,0.0,0,0
U195252,U480119,0.0,0.0,0,0
U195252,U480131,0.0,0.0,0,0
U195252,U481346,0.0,0.0,0,0
U195252,U482814,0.0,0.0,0,0
U195252,U484776,0.0,0.0,0,0
U195252,U486172,0.0,0.0,0,0
U195252,U487497,0.0,0.0,0,0
U195252,U487956,0.8181818181818182,0.8181818181818182,9,9
U195252,U488254,1.0,1.0,10,10
U195252,U489602,0.0,0.0,0,0
U195252,U491825,0.0,0.0,0,0
U195252,U492282,0.0,0.0,0,0
U195252,U492917,0.0,0.0,0,0
U195252,U493934,0.0,0.0,0,0
U195252,U496956,0.0,0.0,0,0
U195252,U498219,0.0,0.0,0,0
U195252,U501098,0.0,0.0,0,0
U195252,U501357,0.0,0.0,0,0
U195252,U504411,0.0,0.0,0,0
U195252,U505379,0.0,0.0,0,0
U195252,U505425,0.0,0.0,0,0
U195252,U50575,0.0,0.0,0,0
U195252,U506,0.0,0.0,0,0
U195252,U507739,0.0,0.0,0,0
U195252,U508783,0.0,0.0,0,0
U195252,U510688,0.0,0.0,0,0
U195252,U511513,0.0,0.0,0,0
U195252,U512311,0.3333333333333333,0.35714285714285715,5,5
U195252,U514056,0.0,0.0,0,0
U195252,U516125,0.0,0.0,0,0
U195252,U518478,0.8181818181818182,0.8181818181818182,9,9
U195252,U518659,0.0,0.0,0,0
U195252,U519407,0.0,0.0,0,0
U195252,U519440,0.0,0.0,0,0
U195252,U520182,0.0,0.0,0,0
U195252,U520780,0.0,0.0,0,0
U195252,U520881,0.0,0.0,0,0
U195252,U521232,0.0,0.0,0,0
U195252,U521896,0.0,0.0,0,0
U195252,U522630,0.0,0.0,0,0
U195252,U522797,0.0,0.0,0,0
U195252,U526598,0.0,0.0,0,0
U195252,U529360,0.0,0.0,0,0
U195252,U529481,0.0,0.0,0,0
U195252,U529603,0.0,0.0,0,0
U195252,U529804,0.0,0.0,0,0
U195252,U530815,0.0,0.0,0,0
U195252,U532241,0.0,0.0,0,0
U195252,U532436,0.0,0.0,0,0
U195252,U533215,0.0,0.0,0,0
U195252,U533222,0.0,0.0,0,0
U195252,U535114,0.0,0.0,0,0
U195252,U540476,0.0,0.0,0,0
U195252,U546514,0.0,0.0,0,0
U195252,U549110,0.0,0.0,0,0
U195252,U55013,0.0,0.0,0,0
U195252,U550218,0.0,0.0,0,0
U195252,U551827,0.0,0.0,0,0
U195252,U553822,0.0,0.0,0,0
U195252,U55421,0.0,0.0,0,0
U195252,U561630,0.0,0.0,0,0
U195252,U563128,0.0,0.0,0,0
U195252,U563197,0.8181818181818182,0.8181818181818182,9,9
U195252,U572190,0.0,0.0,0,0
U195252,U572466,0.0,0.0,0,0
U195252,U573318,0.0,0.0,0,0
U195252,U573409,0.0,0.0,0,0
U195252,U573966,0.8181818181818182,0.8181818181818182,9,9
U195252,U575355,0.0,0.0,0,0
U195252,U576120,0.0,0.0,0,0
U195252,U576209,0.0,0.0,0,0
U195252,U577198,0.0,0.0,0,0
U195252,U579826,0.0,0.0,0,0
U195252,U580142,0.8181818181818182,0.8181818181818182,9,9
U195252,U584093,1.0,1.0,10,10
U195252,U588489,0.0,0.0,0,0
U195252,U590376,0.0,0.0,0,0
U195252,U590830,0.0,0.0,0,0
U195252,U594820,0.0,0.0,0,0
U195252,U596217,0.0,0.0,0,0
U195252,U597213,0.0,0.0,0,0
U195252,U59892,0.0,0.0,0,0
U195252,U602184,0.5384615384615384,0.5384615384615384,7,7
U195252,U602829,0.0,0.0,0,0
U195252,U603265,0.0,0.0,0,0
U195252,U604788,0.0,0.0,0,0
U195252,U605456,0.0,0.0,0,0
U195252,U606524,0.0,0.0,0,0
U195252,U608354,0.0,0.0,0,0
U195252,U608722,0.0,0.0,0,0
U195252,U60960,0.0,0.0,0,0
U195252,U61378,0.0,0.0,0,0
U195252,U615136,0.0,0.0,0,0
U195252,U616107,0.0,0.0,0,0
U195252,U619632,0.0,0.0,0,0
U195252,U620360,0.0,0.0,0,0
U195252,U621134,0.0,0.0,0,0
U195252,U621870,0.0,0.0,0,0
U195252,U622034,0.0,0.0,0,0
U195252,U622631,0.0,0.0,0,0
U195252,U624133,0.0,0.0,0,0
U195252,U624729,0.0,0.0,0,0
U195252,U629138,0.5384615384615384,0.5384615384615384,7,7
U195252,U630534,0.0,0.0,0,0
U195252,U630748,0.0,0.0,0,0
U195252,U634656,0.0,0.0,0,0
U195252,U636211,0.0,0.0,0,0
U195252,U637101,0.0,0.0,0,0
U195252,U638784,0.0,0.0,0,0
U195252,U639653,0.0,0.0,0,0
U195252,U63988,0.0,0.0,0,0
U195252,U640719,0.0,0.0,0,0
U195252,U642404,0.0,0.0,0,0
U195252,U644045,0.0,0.0,0,0
U195252,U64416,0.0,0.0,0,0
U195252,U647491,0.0,0.0,0,0
U195252,U654736,0.0,0.0,0,0
U195252,U655739,0.0,0.0,0,0
U195252,U655983,0.0,0.0,0,0
U195252,U661693,0.0,0.0,0,0
U195252,U662520,0.0,0.0,0,0
U195252,U662825,0.0,0.0,0,0
U195252,U665278,0.0,0.0,0,0
U195252,U667702,0.0,0.0,0,0
U195252,U671467,0.0,0.0,0,0
U195252,U671491,0.0,0.0,0,0
U195252,U672340,0.0,0.0,0,0
U195252,U672607,0.0,0.0,0,0
U195252,U672681,0.0,0.0,0,0
U195252,U673496,0.0,0.0,0,0
U195252,U676849,0.0,0.0,0,0
U195252,U681426,0.0,0.0,0,0
U195252,U683689,0.0,0.0,0,0
U195252,U683847,0.0,0.0,0,0
U195252,U687145,0.0,0.0,0,0
U195252,U688161,0.0,0.0,0,0
U195252,U688559,0.0,0.0,0,0
U195252,U692847,0.0,0.0,0,0
U195252,U694652,0.0,0.0,0,0
U195252,U695786,0.0,0.0,0,0
U195252,U695936,0.8181818181818182,0.8181818181818182,9,9
U195252,U69620,0.0,0.0,0,0
U195252,U696951,0.0,0.0,0,0
U195252,U69713,0.0,0.0,0,0
U195252,U697392,0.0,0.0,0,0
U195252,U699240,0.0,0.0,0,0
U195252,U700438,0.0,0.0,0,0
U195252,U701108,0.0,0.0,0,0
U195252,U703417,0.0,0.0,0,0
U195252,U705023,0.0,0.0,0,0
U195252,U705065,0.0,0.0,0,0
U195252,U706433,0.0,0.0,0,0
U195252,U712113,0.0,0.0,0,0
U195252,U714683,0.0,0.0,0,0
U195252,U717583,0.0,0.0,0,0
U195252,U719060,0.0,0.0,0,0
U195252,U722275,0.0,0.0,0,0
U195252,U726695,0.0,0.0,0,0
U195252,U726860,0.0,0.0,0,0
U195252,U732663,0.0,0.0,0,0
U195252,U73835,0.0,0.0,0,0
U195252,U744420,0.0,0.0,0,0
U195252,U747287,0.0,0.0,0,0
U195252,U747715,0.0,0.0,0,0
U195252,U74939,0.0,0.0,0,0
U195252,U753361,0.0,0.0,0,0
U195252,U75337,0.0,0.0,0,0
U195252,U757166,0.0,0.0,0,0
U195252,U759945,0.0,0.0,0,0
U195252,U76000,0.0,0.0,0,0
U195252,U760328,0.0,0.0,0,0
U195252,U763237,0.0,0.0,0,0
U195252,U764089,0.0,0.0,0,0
U195252,U765967,0.0,0.0,0,0
U195252,U766404,0.0,0.0,0,0
U195252,U767566,0.0,0.0,0,0
U195252,U76768,1.0,1.0,10,10
U195252,U770272,0.0,0.0,0,0
U195252,U773744,0.0,0.0,0,0
U195252,U774345,0.0,0.0,0,0
U195252,U775163,0.0,0.0,0,0
U195252,U777965,0.0,0.0,0,0
U195252,U778865,0.0,0.0,0,0
U195252,U779594,0.0,0.0,0,0
U195252,U783524,0.0,0.0,0,0
U195252,U783653,0.0,0.0,0,0
U195252,U783662,0.0,0.0,0,0
U195252,U784207,0.0,0.0,0,0
U195252,U784864,0.0,0.0,0,0
U195252,U78694,0.0,0.0,0,0
U195252,U788355,0.0,0.0,0,0
U195252,U789048,0.0,0.0,0,0
U195252,U789993,0.0,0.0,0,0
U195252,U790642,0.0,0.0,0,0
U195252,U790688,0.0,0.0,0,0
U195252,U791077,0.0,0.0,0,0
U195252,U794953,0.0,0.0,0,0
U195252,U795897,0.0,0.0,0,0
U195252,U796594,0.0,0.0,0,0
U195252,U797523,0.0,0.0,0,0
U195252,U797976,0.0,0.0,0,0
U195252,U798787,0.0,0.0,0,0
U195252,U799213,0.0,0.0,0,0
U195252,U79975,0.0,0.0,0,0
U195252,U800597,0.0,0.0,0,0
U195252,U800946,0.0,0.0,0,0
U195252,U803605,0.0,0.0,0,0
U195252,U803628,0.0,0.0,0,0
U195252,U803858,0.0,0.0,0,0
U195252,U80866,0.0,0.0,0,0
U195252,U809173,0.0,0.0,0,0
U195252,U809335,0.0,0.0,0,0
U195252,U809402,0.0,0.0,0,0
U195252,U812033,0.0,0.0,0,0
U195252,U81314,0.0,0.0,0,0
U195252,U813843,0.0,0.0,0,0
U195252,U816531,0.0,0.0,0,0
U195252,U819004,0.0,0.0,0,0
U195252,U824320,0.0,0.0,0,0
U195252,U824606,0.0,0.0,0,0
U195252,U82607,0.0,0.0,0,0
U195252,U826702,0.0,0.0,0,0
U195252,U827671,0.0,0.0,0,0
U195252,U827904,0.0,0.0,0,0
U195252,U828594,0.0,0.0,0,0
U195252,U831692,0.0,0.0,0,0
U195252,U834061,0.0,0.0,0,0
U195252,U834114,0.0,0.0,0,0
U195252,U834896,0.0,0.0,0,0
U195252,U838262,0.0,0.0,0,0
U195252,U838650,0.0,0.0,0,0
U195252,U839530,0.0,0.0,0,0
U195252,U840738,0.0,0.0,0,0
U195252,U841547,0.0,0.0,0,0
U195252,U841959,0.0,0.0,0,0
U195252,U842709,0.0,0.0,0,0
U195252,U843594,0.0,0.0,0,0
U195252,U84431,0.0,0.0,0,0
U195252,U845156,0.0,0.0,0,0
U195252,U845585,0.0,0.0,0,0
U195252,U846324,0.0,0.0,0,0
U195252,U847003,0.0,0.0,0,0
U195252,U847646,0.0,0.0,0,0
U195252,U849603,0.0,0.0,0,0
U195252,U849623,0.0,0.0,0,0
U195252,U85052,0.0,0.0,0,0
U195252,U853677,0.0,0.0,0,0
U195252,U85448,0.0,0.0,0,0
U195252,U859098,0.0,0.0,0,0
U195252,U860021,0.0,0.0,0,0
U195252,U865528,0.0,0.0,0,0
U195252,U870118,0.0,0.0,0,0
U195252,U870759,0.0,0.0,0,0
U195252,U870930,0.0,0.0,0,0
U195252,U871154,0.0,0.0,0,0
U195252,U872223,0.0,0.0,0,0
U195252,U873112,0.0,0.0,0,0
U195252,U874290,0.0,0.0,0,0
U195252,U875689,0.0,0.0,0,0
U195252,U88151,0.0,0.0,0,0
U195252,U883,0.0,0.0,0,0
U195252,U89081,0.0,0.0,0,0
U195252,U90023,0.0,0.0,0,0
U195252,U91311,0.0,0.0,0,0
U195252,U91438,0.0,0.0,0,0
U195252,U91541,0.0,0.0,0,0
U195252,U94699,0.0,0.0,0,0
U195252,U96689,0.0,0.0,0,0
U195252,U96792,0.0,0.0,0,0
U195252,U97081,0.0,0.0,0,0
U195252,U97122,0.0,0.0,0,0
U195252,U97170,0.0,0.0,0,0
U195252,U99471,0.0,0.0,0,0
U195502,U196001,0.0,0.0,0,0
U195502,U197686,0.0,0.0,0,0
U195502,U199930,0.0,0.0,0,0
U195502,U201416,0.0,0.0,0,0
U195502,U203077,0.0,0.0,0,0
U195502,U204263,0.0,0.0,0,0
U195502,U206787,0.0,0.0,0,0
U195502,U207704,0.0,0.0,0,0
U195502,U207736,0.0,0.0,0,0
U195502,U21011,0.0,0.0,0,0
U195502,U213360,0.0,0.0,0,0
U195502,U213653,0.0,0.0,0,0
U195502,U216293,0.0,0.0,0,0
U195502,U219219,0.0,0.0,0,0
U195502,U219969,0.0,0.0,0,0
U195502,U22197,0.0,0.0,0,0
U195502,U227325,0.0,0.0,0,0
U195502,U230317,0.0,0.0,0,0
U195502,U23215,0.0,0.0,0,0
U195502,U232410,0.0,0.0,0,0
U195502,U233705,0.0,0.0,0,0
U195502,U233771,0.0,0.0,0,0
U195502,U235764,0.0,0.0,0,0
U195502,U2392,0.0,0.0,0,0
U195502,U239631,0.0,0.0,0,0
U195502,U239731,0.0,0.0,0,0
U195502,U240524,0.0,0.0,0,0
U195502,U241657,0.0,0.0,0,0
U195502,U241743,0.0,0.0,0,0
U195502,U241799,0.0,0.0,0,0
U195502,U242419,0.0,0.0,0,0
U195502,U242938,0.0,0.0,0,0
U195502,U24508,0.0,0.0,0,0
U195502,U245150,0.0,0.0,0,0
U195502,U245991,0.0,0.0,0,0
U195502,U246932,0.0,0.0,0,0
U195502,U248649,0.0,0.0,0,0
U195502,U25197,0.0,0.0,0,0
U195502,U253404,0.0,0.0,0,0
U195502,U256081,0.0,0.0,0,0
U195502,U259391,0.0,0.0,0,0
U195502,U259859,0.0,0.0,0,0
U195502,U262939,0.0,0.0,0,0
U195502,U263160,0.0,0.0,0,0
U195502,U264403,0.0,0.0,0,0
U195502,U264854,0.0,0.0,0,0
U195502,U265711,0.0,0.0,0,0
U195502,U265812,0.0,0.0,0,0
U195502,U266379,0.0,0.0,0,0
U195502,U266415,0.0,0.0,0,0
U195502,U270797,0.0,0.0,0,0
U195502,U272231,0.0,0.0,0,0
U195502,U275782,0.0,0.0,0,0
U195502,U278494,0.0,0.0,0,0
U195502,U278756,0.0,0.0,0,0
U195502,U280655,0.0,0.0,0,0
U195502,U281349,0.0,0.0,0,0
U195502,U281977,0.0,0.0,0,0
U195502,U282896,0.0,0.0,0,0
U195502,U283936,0.0,0.0,0,0
U195502,U284066,0.0,0.0,0,0
U195502,U28833,0.0,0.0,0,0
U195502,U289268,0.0,0.0,0,0
U195502,U290068,0.0,0.0,0,0
U195502,U291605,0.0,0.0,0,0
U195502,U293394,0.0,0.0,0,0
U195502,U297013,0.0,0.0,0,0
U195502,U298217,0.0,0.0,0,0
U195502,U299720,0.0,0.0,0,0
U195502,U300607,0.0,0.0,0,0
U195502,U302408,0.0,0.0,0,0
U195502,U302669,0.0,0.0,0,0
U195502,U30311,0.0,0.0,0,0
U195502,U307774,0.0,0.0,0,0
U195502,U311395,0.0,0.0,0,0
U195502,U312574,0.0,0.0,0,0
U195502,U312854,0.0,0.0,0,0
U195502,U31305,0.0,0.0,0,0
U195502,U316820,0.0,0.0,0,0
U195502,U317669,0.0,0.0,0,0
U195502,U318042,0.0,0.0,0,0
U195502,U318219,0.0,0.0,0,0
U195502,U323356,0.0,0.0,0,0
U195502,U32363,0.0,0.0,0,0
U195502,U324233,0.0,0.0,0,0
U195502,U325505,0.0,0.0,0,0
U195502,U326696,0.0,0.0,0,0
U195502,U327210,0.0,0.0,0,0
U195502,U328662,0.0,0.0,0,0
U195502,U329835,0.0,0.0,0,0
U195502,U329958,0.0,0.0,0,0
U195502,U332236,0.0,0.0,0,0
U195502,U332909,0.0,0.0,0,0
U195502,U337523,0.0,0.0,0,0
U195502,U338386,0.0,0.0,0,0
U195502,U341497,0.0,0.0,0,0
U195502,U342487,0.0,0.0,0,0
U195502,U345094,0.0,0.0,0,0
U195502,U345391,0.0,0.0,0,0
U195502,U346896,0.0,0.0,0,0
U195502,U355178,0.0,0.0,0,0
U195502,U356204,0.0,0.0,0,0
U195502,U356567,0.0,0.0,0,0
U195502,U357766,0.0,0.0,0,0
U195502,U363636,0.0,0.0,0,0
U195502,U366089,0.0,0.0,0,0
U195502,U366515,0.0,0.0,0,0
U195502,U371843,0.0,0.0,0,0
U195502,U372432,0.0,0.0,0,0
U195502,U377553,0.0,0.0,0,0
U195502,U382114,0.0,0.0,0,0
U195502,U38305,0.0,0.0,0,0
U195502,U384197,0.0,0.0,0,0
U195502,U386147,0.0,0.0,0,0
U195502,U386983,0.0,0.0,0,0
U195502,U390843,0.0,0.0,0,0
U195502,U394178,0.0,0.0,0,0
U195502,U396941,0.0,0.0,0,0
U195502,U397814,0.0,0.0,0,0
U195502,U399612,0.0,0.0,0,0
U195502,U40019,0.0,0.0,0,0
U195502,U401309,0.0,0.0,0,0
U195502,U401865,0.0,0.0,0,0
U195502,U402562,0.0,0.0,0,0
U195502,U402651,0.0,0.0,0,0
U195502,U405225,0.0,0.0,0,0
U195502,U412748,0.0,0.0,0,0
U195502,U41342,0.0,0.0,0,0
U195502,U416604,0.0,0.0,0,0
U195502,U418303,0.0,0.0,0,0
U195502,U423916,0.0,0.0,0,0
U195502,U42848,0.0,0.0,0,0
U195502,U430109,0.0,0.0,0,0
U195502,U430589,0.0,0.0,0,0
U195502,U43093,0.0,0.0,0,0
U195502,U432226,0.0,0.0,0,0
U195502,U433053,0.8181818181818182,0.7777777777777778,9,7
U195502,U433914,0.0,0.0,0,0
U195502,U435861,0.0,0.0,0,0
U195502,U436561,0.0,0.0,0,0
U195502,U437421,1.0,1.0,10,8
U195502,U438409,0.0,0.0,0,0
U195502,U443217,0.0,0.0,0,0
U195502,U443765,0.0,0.0,0,0
U195502,U44395,0.8181818181818182,0.7777777777777778,9,7
U195502,U445375,0.0,0.0,0,0
U195502,U447125,0.0,0.0,0,0
U195502,U448364,0.0,0.0,0,0
U195502,U4484,0.0,0.0,0,0
U195502,U450888,0.0,0.0,0,0
U195502,U451612,0.0,0.0,0,0
U195502,U453126,0.0,0.0,0,0
U195502,U455237,0.0,0.0,0,0
U195502,U456121,0.0,0.0,0,0
U195502,U457438,1.0,1.0,10,8
U195502,U458896,0.0,0.0,0,0
U195502,U459645,0.0,0.0,0,0
U195502,U461328,0.0,0.0,0,0
U195502,U462260,0.0,0.0,0,0
U195502,U462352,0.0,0.0,0,0
U195502,U464109,0.0,0.0,0,0
U195502,U468146,0.0,0.0,0,0
U195502,U471231,0.0,0.0,0,0
U195502,U471686,0.0,0.0,0,0
U195502,U472300,0.0,0.0,0,0
U195502,U473624,0.0,0.0,0,0
U195502,U474392,0.0,0.0,0,0
U195502,U475463,0.0,0.0,0,0
U195502,U479917,0.0,0.0,0,0
U195502,U480119,0.0,0.0,0,0
U195502,U480131,0.0,0.0,0,0
U195502,U481346,0.0,0.0,0,0
U195502,U482814,0.0,0.0,0,0
U195502,U484776,0.0,0.0,0,0
U195502,U486172,0.0,0.0,0,0
U195502,U487497,0.0,0.0,0,0
U195502,U487956,0.0,0.0,0,0
U195502,U488254,0.0,0.0,0,0
U195502,U489602,0.0,0.0,0,0
U195502,U491825,0.0,0.0,0,0
U195502,U492282,0.0,0.0,0,0
U195502,U492917,0.0,0.0,0,0
U195502,U493934,0.0,0.0,0,0
U195502,U496956,0.0,0.0,0,0
U195502,U498219,0.0,0.0,0,0
U195502,U501098,0.0,0.0,0,0
U195502,U501357,0.0,0.0,0,0
U195502,U504411,0.0,0.0,0,0
U195502,U505379,0.0,0.0,0,0
U195502,U505425,0.0,0.0,0,0
U195502,U50575,0.0,0.0,0,0
U195502,U506,0.8181818181818182,0.7777777777777778,9,7
U195502,U507739,0.0,0.0,0,0
U195502,U508783,0.0,0.0,0,0
U195502,U510688,0.0,0.0,0,0
U195502,U511513,0.0,0.0,0,0
U195502,U512311,0.0,0.0,0,0
U195502,U514056,0.0,0.0,0,0
U195502,U516125,0.0,0.0,0,0
U195502,U518478,0.0,0.0,0,0
U195502,U518659,0.0,0.0,0,0
U195502,U519407,0.0,0.0,0,0
U195502,U519440,0.0,0.0,0,0
U195502,U520182,0.0,0.0,0,0
U195502,U520780,0.0,0.0,0,0
U195502,U520881,0.0,0.0,0,0
U195502,U521232,0.0,0.0,0,0
U195502,U521896,0.0,0.0,0,0
U195502,U522630,0.0,0.0,0,0
U195502,U522797,0.0,0.0,0,0
U195502,U526598,0.0,0.0,0,0
U195502,U529360,0.0,0.0,0,0
U195502,U529481,0.0,0.0,0,0
U195502,U529603,0.0,0.0,0,0
U195502,U529804,0.0,0.0,0,0
U195502,U530815,0.8181818181818182,0.7777777777777778,9,7
U195502,U532241,0.0,0.0,0,0
U195502,U532436,0.0,0.0,0,0
U195502,U533215,0.0,0.0,0,0
U195502,U533222,0.0,0.0,0,0
U195502,U535114,0.0,0.0,0,0
U195502,U540476,0.0,0.0,0,0
U195502,U546514,0.0,0.0,0,0
U195502,U549110,0.0,0.0,0,0
U195502,U55013,0.0,0.0,0,0
U195502,U550218,0.0,0.0,0,0
U195502,U551827,0.0,0.0,0,0
U195502,U553822,0.0,0.0,0,0
U195502,U55421,0.0,0.0,0,0
U195502,U561630,0.0,0.0,0,0
U195502,U563128,0.0,0.0,0,0
U195502,U563197,0.0,0.0,0,0
U195502,U572190,0.0,0.0,0,0
U195502,U572466,0.0,0.0,0,0
U195502,U573318,0.0,0.0,0,0
U195502,U573409,0.0,0.0,0,0
U195502,U573966,0.0,0.0,0,0
U195502,U575355,0.0,0.0,0,0
U195502,U576120,0.0,0.0,0,0
U195502,U576209,0.0,0.0,0,0
U195502,U577198,0.0,0.0,0,0
U195502,U579826,0.0,0.0,0,0
U195502,U580142,0.0,0.0,0,0
U195502,U584093,0.0,0.0,0,0
U195502,U588489,0.0,0.0,0,0
U195502,U590376,0.0,0.0,0,0
U195502,U590830,0.0,0.0,0,0
U195502,U594820,0.0,0.0,0,0
U195502,U596217,0.0,0.0,0,0
U195502,U597213,0.0,0.0,0,0
U195502,U59892,0.0,0.0,0,0
U195502,U602184,0.0,0.0,0,0
U195502,U602829,0.0,0.0,0,0
U195502,U603265,0.0,0.0,0,0
U195502,U604788,0.0,0.0,0,0
U195502,U605456,0.0,0.0,0,0
U195502,U606524,0.0,0.0,0,0
U195502,U608354,0.0,0.0,0,0
U195502,U608722,0.0,0.0,0,0
U195502,U60960,0.0,0.0,0,0
U195502,U61378,0.0,0.0,0,0
U195502,U615136,1.0,1.0,10,8
U195502,U616107,0.8181818181818182,0.7777777777777778,9,7
U195502,U619632,0.0,0.0,0,0
U195502,U620360,0.0,0.0,0,0
U195502,U621134,0.0,0.0,0,0
U195502,U621870,0.0,0.0,0,0
U195502,U622034,0.0,0.0,0,0
U195502,U622631,0.0,0.0,0,0
U195502,U624133,0.0,0.0,0,0
U195502,U624729,0.0,0.0,0,0
U195502,U629138,0.0,0.0,0,0
U195502,U630534,0.0,0.0,0,0
U195502,U630748,0.0,0.0,0,0
U195502,U634656,0.0,0.0,0,0
U195502,U636211,0.0,0.0,0,0
U195502,U637101,0.0,0.0,0,0
U195502,U638784,0.0,0.0,0,0
U195502,U639653,0.0,0.0,0,0
U195502,U63988,1.0,1.0,10,8
U195502,U640719,0.0,0.0,0,0
U195502,U642404,0.0,0.0,0,0
U195502,U644045,0.0,0.0,0,0
U195502,U64416,0.0,0.0,0,0
U195502,U647491,0.0,0.0,0,0
U195502,U654736,0.0,0.0,0,0
U195502,U655739,0.0,0.0,0,0
U195502,U655983,0.0,0.0,0,0
U195502,U661693,0.0,0.0,0,0
U195502,U662520,0.0,0.0,0,0
U195502,U662825,0.0,0.0,0,0
U195502,U665278,1.0,1.0,10,8
U195502,U667702,0.0,0.0,0,0
U195502,U671467,0.0,0.0,0,0
U195502,U671491,0.0,0.0,0,0
U195502,U672340,0.0,0.0,0,0
